# Rime user dictionary
#@/db_name	rime_mint
#@/db_type	userdb
#@/rime_version	1.13.0
#@/tick	32011
#@/user_id	ad3c437b-04c4-483c-8723-c12dbf83d6b6
yǎng hái zi 	养孩子	c=1 d=2.21211e-17 t=32011
yǎng jiā 	养家	c=1 d=2.12537e-17 t=32011
yǐ 	以	c=31 d=0.299824 t=32011
yǐ 	已	c=3 d=9.78136e-35 t=32011
yǐ biàn 	以便	c=1 d=5.38769e-19 t=32011
yǐ chāo guò 	已超过	c=1 d=0.0177743 t=32011
yǐ dá dào 	以达到	c=1 d=0.0695994 t=32011
yǐ hòu 	以后	c=16 d=0.0191067 t=32011
yǐ jì huà 	已计划	c=3 d=1.52274e-25 t=32011
yǐ jí 	以及	c=4 d=0.914397 t=32011
yǐ jīng 	已经	c=47 d=0.831104 t=32011
yǐ mǎn 	已满	c=1 d=1 t=24730
yǐ nèi 	以内	c=2 d=2.74038e-07 t=32011
yǐ quán miàn 	以全面	c=1 d=7.05025e-36 t=32011
yǐ shàng 	以上	c=10 d=0.32628 t=32011
yǐ tú 	以图	c=1 d=1 t=26054
yǐ wán chéng 	已完成	c=9 d=4.5212e-15 t=32011
yǐ wán jié 	已完结	c=1 d=7.75287e-36 t=32011
yǐ wéi 	以为	c=2 d=4.85263e-16 t=32011
yǐ xià 	以下	c=19 d=4.83061e-07 t=32011
yǐ xiū gǎi 	已修改	c=1 d=1 t=29143
yǐ yí gè 	以一个	c=1 d=0.0520787 t=32011
yǐ yǒu 	已有	c=6 d=0.0127147 t=32011
yǐn cáng 	隐藏	c=5 d=0.121977 t=32011
yǐn huàn 	隐患	c=1 d=1 t=27239
yǐn qíng 	引擎	c=11 d=0.0146986 t=32011
yǐn qǐ 	引起	c=1 d=3.58907e-34 t=32011
yǐn rù 	引入	c=18 d=3.20217e-05 t=32011
yǐn sī 	隐私	c=2 d=0.0187793 t=32011
yǐn yòng 	引用	c=5 d=1.02917e-06 t=32011
yǐng xiǎng 	影响	c=12 d=0.0222632 t=32011
yǒng 	泳	c=1 d=1 t=24547
yǒng yuǎn 	永远	c=1 d=0.0380064 t=32011
yǒu 	有	c=165 d=1.20087 t=32011
yǒu chē 	有车	c=1 d=1.31443e-40 t=32011
yǒu chōng tū 	有冲突	c=1 d=1.0872e-13 t=32011
yǒu de 	有的	c=2 d=7.8188e-18 t=32011
yǒu diǎn 	有点	c=33 d=0.00126535 t=32011
yǒu diǎn cháng 	有点长	c=1 d=1 t=27176
yǒu diǎn shǎo 	有点少	c=1 d=4.47773e-19 t=32011
yǒu diǎn wǎn 	有点晚	c=1 d=9.4726e-40 t=32011
yǒu duō 	有多	c=1 d=4.33035e-37 t=32011
yǒu duō gè 	有多个	c=1 d=1 t=28282
yǒu dōng xi 	有东西	c=1 d=1.25296e-06 t=32011
yǒu gè 	有个	c=12 d=0.000171659 t=32011
yǒu huì 	有会	c=1 d=1 t=29935
yǒu hǎo 	友好	c=5 d=4.42246e-12 t=32011
yǒu jiàn xì 	有间隙	c=1 d=1.15479e-46 t=32011
yǒu kòng 	有空	c=1 d=2.54453e-17 t=32011
yǒu kě néng 	有可能	c=3 d=1.43802e-09 t=32011
yǒu kǎ 	有卡	c=2 d=1.99005 t=30364
yǒu kǎ piàn 	有卡片	c=1 d=1 t=30272
yǒu le 	有了	c=3 d=1.41732e-10 t=32011
yǒu liǎng gè 	有两个	c=1 d=3.2174e-42 t=32011
yǒu ma 	有吗	c=1 d=1.98061e-40 t=32011
yǒu méi yǒu 	有没有	c=40 d=0.0553547 t=32011
yǒu néng lì 	有能力	c=1 d=1.15781e-18 t=32011
yǒu nǎ xiē 	有哪些	c=3 d=2.88785e-06 t=32011
yǒu quán xiàn 	有权限	c=1 d=3.22364e-06 t=32011
yǒu rén 	有人	c=2 d=0.00729913 t=32011
yǒu shá 	有啥	c=1 d=6.12607e-30 t=32011
yǒu shén me 	有什么	c=9 d=0.793426 t=32011
yǒu shí jiān 	有时间	c=2 d=5.67182e-06 t=32011
yǒu shí jì 	有实际	c=1 d=1 t=31746
yǒu shǐ yòng 	有使用	c=1 d=2.09266e-11 t=32011
yǒu wèn tí 	有问题	c=19 d=0.0507928 t=32011
yǒu wǎng 	有网	c=1 d=3.8806e-41 t=32011
yǒu xiàn 	有限	c=1 d=2.82816e-25 t=32011
yǒu xiào 	有效	c=1 d=2.89276e-26 t=32011
yǒu xiāo xi 	有消息	c=1 d=5.67357e-39 t=32011
yǒu xiē 	有些	c=1 d=1.44695e-23 t=32011
yǒu xū yào 	有需要	c=1 d=1 t=26551
yǒu yì tiān 	有一天	c=1 d=1.21593e-06 t=32011
yǒu yì xiē 	有一些	c=1 d=1 t=26451
yǒu yì yì 	有意义	c=1 d=2.11147e-28 t=32011
yǒu yí bàn 	有一半	c=1 d=1.03682e-43 t=32011
yǒu yí gè 	有一个	c=9 d=0.0902655 t=32011
yǒu yòng 	有用	c=3 d=0.489192 t=32011
yǒu yōu huà 	有优化	c=1 d=3.81295e-40 t=32011
yǒu yǐ xià 	有以下	c=3 d=8.29681e-10 t=32011
yǒu zhe 	有着	c=1 d=1.50155e-47 t=32011
yǒu zhí 	有值	c=1 d=9.42085e-05 t=32011
yǔ 	与	c=13 d=0.0257819 t=32011
yǔ fǎ 	语法	c=11 d=0.22313 t=32011
yǔ fǎ kè 	语法课	c=1 d=1 t=24359
yǔ liào 	语料	c=2 d=4.47389e-27 t=32011
yǔ liào kù 	语料库	c=1 d=0.0152985 t=32011
yǔ qì 	语气	c=2 d=3.11113e-27 t=32011
yǔ róng fú 	羽绒服	c=1 d=2.5358e-06 t=32011
yǔ yán 	语言	c=5 d=3.59487e-13 t=32011
yǔ yì 	语义	c=1 d=1 t=31835
yǔ yīn 	语音	c=4 d=2.68749e-13 t=32011
yǔn xǔ 	允许	c=1 d=0.102284 t=32011
zhao xiang 	着想	c=1 d=4.20608e-18 t=32011
zhe 	着	c=12 d=0.0365162 t=32011
zhuàn yōu 	转悠	c=1 d=1 t=27278
zhuàng tài 	状态	c=11 d=0.00491728 t=32011
zhuān mén 	专门	c=1 d=1.99949e-34 t=32011
zhuān yè 	专业	c=2 d=0.000157671 t=32011
zhuān yǒu 	专有	c=1 d=1 t=27279
zhuān zhù 	专注	c=34 d=9.12494e-19 t=32011
zhuān zhù shí 	专注时	c=1 d=1.08776e-19 t=32011
zhuāng zhe 	装着	c=1 d=2.02695e-18 t=32011
zhuō miàn 	桌面	c=4 d=0.0213493 t=32011
zhuō zi shàng 	桌子上	c=1 d=1.13899e-31 t=32011
zhuǎn 	转	c=3 d=2.01437e-33 t=32011
zhuǎn chéng 	转成	c=1 d=8.35981e-11 t=32011
zhuǎn gěi 	转给	c=1 d=5.9677e-16 t=32011
zhuǎn huàn 	转换	c=2 d=1.90484 t=25016
zhuǎn ràng 	转让	c=1 d=2.40583e-34 t=32011
zhuǎn rù 	转入	c=1 d=1.88985e-47 t=32011
zhuǎn wéi 	转为	c=3 d=8.87675e-11 t=32011
zhuǎn xíng 	转型	c=1 d=1.71858e-47 t=32011
zhà 	炸	c=1 d=3.9481e-38 t=32011
zhà cài 	榨菜	c=0 d=4.20523e-46 t=32011
zhà cài chī 	榨菜吃	c=1 d=4.22631e-45 t=32011
zhàn 	占	c=1 d=3.5662e-47 t=32011
zhàn 	站	c=7 d=0.0155297 t=32011
zhàn mǎn 	占满	c=1 d=1 t=30420
zhàn yòng 	占用	c=5 d=0.946485 t=32011
zhàn yòng lǜ 	占用率	c=1 d=5.12319e-15 t=32011
zhàng dān 	账单	c=1 d=2.52136e-27 t=32011
zhàng hào 	账号	c=5 d=2.39974e-05 t=32011
zhàng hù 	账户	c=1 d=9.70414e-30 t=32011
zhàng ài 	障碍	c=1 d=1 t=26225
zhào chāo 	照抄	c=1 d=0.000332125 t=32011
zhào gù 	照顾	c=3 d=2.04389e-16 t=32011
zhào huí 	召回	c=1 d=1.33711e-06 t=32011
zhào māo huà hǔ 	照猫画虎	c=1 d=1.70594e-19 t=32011
zháo jí 	着急	c=1 d=2.41994e-44 t=32011
zhè 	这	c=8 d=1.17889e-06 t=32011
zhè biān 	这边	c=11 d=0.00766266 t=32011
zhè bù fèn 	这部分	c=1 d=1.65148e-49 t=32011
zhè bú guò fēn 	这不过分	c=1 d=3.30626e-39 t=32011
zhè bú shì 	这不是	c=2 d=5.80829e-21 t=32011
zhè běn shū 	这本书	c=1 d=1 t=25855
zhè chē 	这车	c=1 d=2.48509e-33 t=32011
zhè cì 	这次	c=2 d=2.33685e-11 t=32011
zhè duàn 	这段	c=11 d=0.00882647 t=32011
zhè fēng 	这封	c=1 d=1.37115e-37 t=32011
zhè ge 	这个	c=269 d=3.69225 t=32011
zhè ge lǐ 	这个理	c=2 d=2.13864e-31 t=32011
zhè ge shì 	这个是	c=1 d=1.75091e-31 t=32011
zhè jù huà 	这句话	c=1 d=1.77496e-15 t=32011
zhè jǐ gè 	这几个	c=3 d=2.21173e-13 t=32011
zhè jǐ tiān 	这几天	c=2 d=3.44381e-30 t=32011
zhè liàng 	这辆	c=1 d=5.21213e-41 t=32011
zhè liàng chē 	这辆车	c=2 d=2.55017e-43 t=32011
zhè liǎng gè 	这两个	c=5 d=0.0766052 t=32011
zhè liǎng tiáo 	这两条	c=3 d=5.42502e-12 t=32011
zhè liǎng zhě 	这两者	c=1 d=1 t=27454
zhè liǎng zhǒng 	这两种	c=1 d=8.93645e-31 t=32011
zhè lǐ 	这里	c=52 d=0.134682 t=32011
zhè lǐ miàn 	这里面	c=1 d=5.44832e-33 t=32011
zhè me 	这么	c=16 d=0.0739031 t=32011
zhè me kuài 	这么快	c=0 d=0.0275271 t=32011
zhè me kàn 	这么看	c=1 d=1 t=30295
zhè me xiě 	这么写	c=1 d=1.96224e-48 t=32011
zhè shì 	这是	c=2 d=0.442639 t=32011
zhè tiáo 	这条	c=2 d=0.860708 t=32011
zhè tiān qì 	这天气	c=1 d=0.00269866 t=32011
zhè tái 	这台	c=1 d=2.37122e-40 t=32011
zhè xiē 	这些	c=12 d=0.227638 t=32011
zhè yàng 	这样	c=43 d=0.0107736 t=32011
zhè yí tàng 	这一趟	c=1 d=1 t=24580
zhè zhōu 	这周	c=1 d=6.67523e-40 t=32011
zhè zhōu wǔ 	这周五	c=1 d=1 t=30388
zhè zhǒng 	这种	c=14 d=4.88384e-10 t=32011
zhèi me 	这么	c=1 d=6.62254e-35 t=32011
zhèn 	朕	c=2 d=0.00451658 t=32011
zhèn dòng 	振动	c=1 d=4.47926e-23 t=32011
zhèn dòng 	震动	c=1 d=4.45692e-23 t=32011
zhèng bǎn 	正版	c=1 d=1.29178e-12 t=32011
zhèng cháng 	正常	c=25 d=0.89725 t=32011
zhèng miàn 	正面	c=1 d=1.47799e-08 t=32011
zhèng què 	正确	c=1 d=1 t=28241
zhèng shì 	正式	c=1 d=1 t=29360
zhèng shì bǎn 	正式版	c=2 d=1.64082 t=27446
zhèng é 	正额	c=2 d=5.00792e-12 t=32011
zhé 	哲	c=1 d=1 t=29565
zhì 	置	c=1 d=1 t=28295
zhì 	至	c=1 d=1 t=28523
zhì dìng 	制定	c=14 d=0.818731 t=32011
zhì hòu 	滞后	c=1 d=1 t=28651
zhì liàng 	质量	c=1 d=1 t=25899
zhì néng 	智能	c=9 d=0.0130365 t=32011
zhì néng huà 	智能化	c=1 d=7.09306e-19 t=32011
zhì néng tǐ 	智能体	c=1 d=7.41954e-19 t=32011
zhì shǎo 	至少	c=3 d=1.89163 t=30173
zhì xiè 	致谢	c=1 d=5.66682e-25 t=32011
zhì yí wǒ 	质疑我	c=1 d=1.52321e-39 t=32011
zhì yú 	至于	c=1 d=8.98583e-37 t=32011
zhì zuò 	制作	c=2 d=2.54851e-06 t=32011
zhí 	值	c=23 d=0.00566481 t=32011
zhí bō 	直播	c=2 d=1.47781e-13 t=32011
zhí dào 	直到	c=5 d=1.53037e-06 t=32011
zhí dé 	值得	c=3 d=0.0982736 t=32011
zhí guān 	直观	c=1 d=1 t=27386
zhí jiē 	直接	c=55 d=0.440322 t=32011
zhí jiē gǎi 	直接改	c=1 d=1.80142e-42 t=32011
zhí jí 	职级	c=1 d=2.83935e-42 t=32011
zhí lián 	直连	c=1 d=4.13699e-29 t=32011
zhí wù 	植物	c=8 d=2.29789e-21 t=32011
zhí xíng 	执行	c=78 d=1.83211 t=32011
zhí zhuó 	执着	c=1 d=0.000115643 t=32011
zhí zé 	职责	c=2 d=1.34725e-18 t=32011
zhòng cài 	种菜	c=1 d=9.20547e-27 t=32011
zhòng shù 	种树	c=1 d=9.06842e-27 t=32011
zhòng zhí 	种植	c=1 d=1.31604e-25 t=32011
zhù cè 	注册	c=1 d=5.52202e-44 t=32011
zhù gōng chéng 	筑工程	c=1 d=1 t=31073
zhù shì 	注释	c=2 d=6.87757e-09 t=32011
zhù shì diào 	注释掉	c=1 d=1 t=24692
zhù shǒu 	助手	c=5 d=0.499074 t=32011
zhù yì 	注意	c=1 d=7.96022e-23 t=32011
zhù yǒu 	著有	c=1 d=1 t=29180
zhú gè 	逐个	c=1 d=1.80577e-41 t=32011
zhú jiàn 	逐渐	c=1 d=1.6869e-34 t=32011
zhā 	咋	c=5 d=0.000122203 t=32011
zhān tiē 	粘贴	c=6 d=0.102797 t=32011
zhāng 	张	c=1 d=1 t=29150
zhāng bù kāi 	张不开	c=1 d=3.18441e-09 t=32011
zhāng tú 	张图	c=1 d=1.38516e-39 t=32011
zhēn 	真	c=3 d=0.436049 t=32011
zhēn bù zhī dào 	真不知道	c=1 d=1.9854e-39 t=32011
zhēn de 	真的	c=2 d=3.30862e-18 t=32011
zhēn duì 	针对	c=6 d=0.0884781 t=32011
zhēn duì wǒ 	针对我	c=1 d=2.96146e-08 t=32011
zhēn duì xìng 	针对性	c=1 d=1 t=29891
zhēn hǎo 	真好	c=1 d=4.16339e-45 t=32011
zhēn jī 	真机	c=5 d=2.62316 t=32011
zhēn rén 	真人	c=2 d=2.51442e-28 t=32011
zhēn shì 	真是	c=1 d=3.27392e-41 t=32011
zhēn shí 	真实	c=14 d=1.16787e-10 t=32011
zhēn tí 	真题	c=2 d=1.90484 t=24017
zhēn zhèng 	真正	c=2 d=3.58175e-10 t=32011
zhēng chéng 	征程	c=1 d=3.51071e-39 t=32011
zhě 	者	c=2 d=0.0103063 t=32011
zhěng gè 	整个	c=13 d=0.119433 t=32011
zhěng lǐ 	整理	c=26 d=1.56508 t=32011
zhěng tǐ 	整体	c=3 d=3.43239e-05 t=32011
zhī chí 	支持	c=40 d=1.45846 t=32011
zhī dào 	知道	c=21 d=0.0953323 t=32011
zhī dào le 	知道了	c=1 d=2.80336e-39 t=32011
zhī dào ma 	知道吗	c=2 d=3.4059e-06 t=32011
zhī huā 	之花	c=2 d=9.72108e-21 t=32011
zhī hòu 	之后	c=36 d=0.701173 t=32011
zhī jiān 	之间	c=1 d=4.08747e-05 t=32011
zhī lèi 	之类	c=17 d=0.000216211 t=32011
zhī qián 	之前	c=45 d=1.35571 t=32011
zhī qián gǎi 	之前改	c=1 d=1.39306e-47 t=32011
zhī shi 	知识	c=3 d=0.496585 t=32011
zhī shi diǎn 	知识点	c=1 d=6.94433e-05 t=32011
zhī shi kù 	知识库	c=3 d=3.25604e-06 t=32011
zhī wài 	之外	c=1 d=9.76971e-21 t=32011
zhī zài 	只在	c=1 d=1 t=31535
zhōng 	中	c=342 d=1.31775 t=32011
zhōng 	终	c=1 d=1 t=26230
zhōng chuán 	中传	c=1 d=1 t=25207
zhōng duān 	终端	c=7 d=0.0237541 t=32011
zhōng lǎo 	终老	c=1 d=1.16925e-16 t=32011
zhōng qī 	中期	c=1 d=3.24984e-13 t=32011
zhōng shǐ yòng 	中使用	c=1 d=1 t=31537
zhōng wén 	中文	c=8 d=0.102284 t=32011
zhōng wǔ 	中午	c=2 d=6.8103e-11 t=32011
zhōu 	周	c=2 d=0.00150344 t=32011
zhōu huì yì 	周会议	c=2 d=1 t=27585
zhōu jì huà 	周计划	c=4 d=0.00152274 t=32011
zhōu qī 	周期	c=1 d=3.59224e-15 t=32011
zhōu rì 	周日	c=1 d=4.05231e-21 t=32011
zhōu wéi 	周围	c=2 d=3.23267e-44 t=32011
zhōu wǔ 	周五	c=3 d=1.51936e-27 t=32011
zhū 	猪	c=25 d=5.73235e-05 t=32011
zhū tí 	猪蹄	c=4 d=1.2591e-25 t=32011
zhū zhū 	猪猪	c=2 d=6.02683e-14 t=32011
zhǎn kāi 	展开	c=1 d=2.60443e-26 t=32011
zhǎn shì 	展示	c=16 d=0.225706 t=32011
zhǎng 	涨	c=1 d=1 t=29035
zhǎng 	长	c=1 d=1 t=24184
zhǎng dà 	长大	c=1 d=1.35285e-26 t=32011
zhǎo 	找	c=12 d=0.77882 t=32011
zhǎo bú dào 	找不到	c=2 d=1.13469e-16 t=32011
zhǎo chū 	找出	c=3 d=5.16173e-14 t=32011
zhǎo dào 	找到	c=3 d=5.85968e-07 t=32011
zhǎo fàn 	找饭	c=1 d=5.52878e-29 t=32011
zhǎo gōng zuò 	找工作	c=1 d=0.0713613 t=32011
zhǎo le 	找了	c=1 d=1.31104e-39 t=32011
zhǎo nǐ 	找你	c=5 d=0.154896 t=32011
zhǎo tái 	找台	c=1 d=1.70885e-39 t=32011
zhǎo wǒ 	找我	c=1 d=2.49712e-31 t=32011
zhǎo yì tái 	找一台	c=1 d=4.02785e-38 t=32011
zhǎo yì xiē 	找一些	c=1 d=2.70657e-08 t=32011
zhǎo yí gè 	找一个	c=2 d=0.0889216 t=32011
zhǎo yí xià 	找一下	c=3 d=6.89303e-06 t=32011
zhǎo zhǎo 	找找	c=7 d=0.782895 t=32011
zhǐ 	只	c=22 d=0.596105 t=32011
zhǐ 	指	c=2 d=2.3008e-39 t=32011
zhǐ biāo 	指标	c=1 d=1 t=25246
zhǐ bú guò 	只不过	c=1 d=1 t=27045
zhǐ bǎo liú 	只保留	c=1 d=6.48698e-27 t=32011
zhǐ chū 	指出	c=1 d=4.25269e-30 t=32011
zhǐ dìng 	指定	c=2 d=6.46012e-37 t=32011
zhǐ dǎo fèi 	指导费	c=1 d=3.38892e-06 t=32011
zhǐ fù zé 	只负责	c=1 d=1 t=25348
zhǐ huì 	只会	c=2 d=0.035437 t=32011
zhǐ kàn 	只看	c=1 d=1 t=24092
zhǐ lìng 	指令	c=11 d=5.03066e-09 t=32011
zhǐ nán 	指南	c=2 d=1.00001 t=30940
zhǐ néng 	只能	c=4 d=0.0128424 t=32011
zhǐ shèng xià 	只剩下	c=1 d=1.25075e-44 t=32011
zhǐ shì 	只是	c=18 d=0.0864119 t=32011
zhǐ xiàn zhì yú 	只限制于	c=1 d=3.42531e-14 t=32011
zhǐ xiàng 	指向	c=3 d=0.000898306 t=32011
zhǐ xiè 	纸屑	c=1 d=5.69522e-25 t=32011
zhǐ xiě 	只写	c=1 d=1 t=28611
zhǐ xiǎn shì 	只显示	c=1 d=9.81502e-46 t=32011
zhǐ xiǎng 	只想	c=1 d=7.34446e-17 t=32011
zhǐ xū yào 	只需要	c=13 d=0.183599 t=32011
zhǐ yào 	只要	c=6 d=1.95335e-14 t=32011
zhǐ yǒu 	只有	c=23 d=0.0573295 t=32011
zhǐ zài 	旨在	c=2 d=0.092089 t=32011
zhǒng 	种	c=1 d=1 t=27143
zhǔ 	主	c=3 d=0.00923273 t=32011
zhǔ dòng 	主动	c=4 d=7.08582e-07 t=32011
zhǔ dǎ 	主打	c=1 d=0.0925506 t=32011
zhǔ fēn zhī 	主分支	c=1 d=4.07678e-33 t=32011
zhǔ gàn 	主干	c=6 d=4.58833 t=29065
zhǔ kòng zhì qì 	主控制器	c=1 d=4.3417e-09 t=32011
zhǔ tí 	主题	c=6 d=0.609571 t=32011
zhǔ xiàn chéng 	主线程	c=2 d=0.0709308 t=32011
zhǔ yào 	主要	c=17 d=0.410684 t=32011
zhǔ yè 	主页	c=6 d=0.110252 t=32011
zhǔ yè miàn 	主页面	c=3 d=0.0102037 t=32011
zhǔn bèi 	准备	c=5 d=0.00070791 t=32011
zhǔn kǎo zhèng 	准考证	c=1 d=1 t=25208
zhǔn què 	准确	c=2 d=1 t=30107
zuì 	最	c=1 d=2.96448e-20 t=32011
zuì duō 	最多	c=1 d=9.42857e-44 t=32011
zuì dà 	最大	c=3 d=8.5464e-06 t=32011
zuì dī 	最低	c=2 d=5.44009e-34 t=32011
zuì gāo jí 	最高级	c=1 d=1 t=31733
zuì hé shì 	最合适	c=1 d=1.66184e-05 t=32011
zuì hòu 	最后	c=6 d=0.0158434 t=32011
zuì hǎo 	最好	c=6 d=0.0592107 t=32011
zuì jiǎn dān 	最简单	c=1 d=7.09283e-48 t=32011
zuì jìn 	最近	c=3 d=0.00463092 t=32011
zuì qián miàn 	最前面	c=1 d=4.33491e-20 t=32011
zuì shàng fāng 	最上方	c=1 d=1 t=31614
zuì shàng miàn 	最上面	c=1 d=8.08328e-27 t=32011
zuì wéi 	最为	c=1 d=3.83284e-13 t=32011
zuì xiān 	最先	c=3 d=2.51707e-07 t=32011
zuì xiǎo 	最小	c=5 d=5.22804e-05 t=32011
zuì xiǎo huà 	最小化	c=1 d=1 t=26130
zuì xīn 	最新	c=2 d=9.93385e-35 t=32011
zuò 	做	c=53 d=0.553162 t=32011
zuò chéng 	做成	c=8 d=0.265803 t=32011
zuò chū 	做出	c=2 d=2.13457e-09 t=32011
zuò chū lái 	做出来	c=1 d=5.55744e-31 t=32011
zuò chǎn pǐn 	做产品	c=1 d=2.16301e-47 t=32011
zuò de 	做的	c=2 d=2.37743e-12 t=32011
zuò dào 	做到	c=1 d=2.8527e-09 t=32011
zuò dào le 	做到了	c=1 d=9.11542e-29 t=32011
zuò fǎ 	做法	c=4 d=2.38491e-11 t=32011
zuò hǎo 	做好	c=1 d=1.37807e-08 t=32011
zuò jì lù 	做记录	c=1 d=1 t=24023
zuò le 	做了	c=1 d=1 t=30193
zuò pǐn 	作品	c=1 d=2.35458e-16 t=32011
zuò shàng chē 	坐上车	c=1 d=1.24324e-32 t=32011
zuò shén me 	做什么	c=22 d=0.899734 t=32011
zuò shén me yòng 	做什么用	c=1 d=5.14624e-09 t=32011
zuò wéi 	作为	c=7 d=0.00609675 t=32011
zuò yí fèn 	做一份	c=2 d=1.96079 t=29470
zuò yí gè 	做一个	c=4 d=5.63154e-05 t=32011
zuò yòng 	作用	c=6 d=0.0533025 t=32011
zuò zhe 	坐着	c=3 d=1.03552 t=31564
zuò zhě 	作者	c=4 d=3.77034 t=30921
zuó tiān 	昨天	c=9 d=0.106459 t=32011
zuó wǎn 	昨晚	c=1 d=1 t=29442
zuǒ biān 	左边	c=4 d=2.9199 t=24763
zuǒ duì qí 	左对齐	c=1 d=1 t=24624
zuǒ shàng jiǎo 	左上角	c=1 d=7.86335e-26 t=32011
zuǒ yòu 	左右	c=11 d=0.197899 t=32011
zài 	再	c=126 d=0.965175 t=32011
zài 	在	c=275 d=1.72375 t=32011
zài cì 	再次	c=15 d=0.0246002 t=32011
zài dào 	再到	c=2 d=0.000997758 t=32011
zài fēng fù 	再丰富	c=1 d=1 t=26604
zài jiā 	在家	c=2 d=2.20108e-17 t=32011
zài jiā chī 	在家吃	c=1 d=4.46237e-08 t=32011
zài kàn 	再看	c=1 d=2.12422e-40 t=32011
zài nǎ lǐ 	在哪里	c=4 d=0.204603 t=32011
zài nǎ lǐ ne 	在哪里呢	c=1 d=0.00423234 t=32011
zài nǐ 	在你	c=1 d=1 t=26770
zài shuō 	再说	c=2 d=1.04874e-46 t=32011
zài sòng 	再送	c=1 d=1 t=28708
zài tǐ 	载体	c=1 d=3.92987e-13 t=32011
zài xiàn 	在线	c=6 d=7.32052e-08 t=32011
zài xiǎng 	在想	c=2 d=1.37807e-08 t=32011
zài xīn 	在心	c=1 d=3.83415e-17 t=32011
zài yì qǐ 	在一起	c=1 d=8.03612e-17 t=32011
zài yōu huà 	再优化	c=1 d=3.71565e-30 t=32011
zài zhè ge 	在这个	c=2 d=0.00540733 t=32011
zài zhè lǐ 	在这里	c=2 d=0.000152248 t=32011
zài zhí xíng 	在执行	c=1 d=1 t=31353
zài zuò 	在做	c=1 d=0.0132336 t=32011
zàn 	赞	c=0 d=1.49691e-41 t=32011
zàn liǎng 	赞两	c=1 d=2.72755e-40 t=32011
zàn shí 	暂时	c=3 d=1.00004 t=31588
zàn tíng 	暂停	c=4 d=1.64008e-22 t=32011
zàn wú 	暂无	c=1 d=1.15718e-41 t=32011
zàn yòng 	暂用	c=1 d=4.2498e-22 t=32011
zàn zhè biān 	赞这边	c=1 d=1.50441e-40 t=32011
zàng líng 	藏羚	c=1 d=4.74396e-22 t=32011
zàng lǐ 	葬礼	c=1 d=3.75822e-17 t=32011
zào chéng 	造成	c=2 d=1.86936 t=31887
zán 	咱	c=3 d=4.28959e-14 t=32011
zán de 	咱得	c=1 d=3.9216e-47 t=32011
zán jiā 	咱家	c=1 d=0.0043831 t=32011
zán liǎ 	咱俩	c=5 d=1.13647e-05 t=32011
zán men 	咱们	c=1 d=1 t=27253
zé 	则	c=2 d=0.000109457 t=32011
zì 	字	c=5 d=5.7402e-07 t=32011
zì bá 	自拔	c=1 d=5.63472e-17 t=32011
zì cè 	自测	c=1 d=1 t=27351
zì diǎn 	字典	c=1 d=0.00211225 t=32011
zì duàn 	字段	c=11 d=0.000397235 t=32011
zì dài 	自带	c=1 d=3.20299e-48 t=32011
zì dìng yì 	自定义	c=14 d=2.31415 t=32011
zì dìng yì yīn pín 	自定义音频	c=1 d=1.76244e-20 t=32011
zì dòng 	自动	c=15 d=0.0845866 t=32011
zì fú chuàn 	字符串	c=3 d=0.0020601 t=32011
zì háo gǎn 	自豪感	c=1 d=5.34971e-24 t=32011
zì jiàn 	自建	c=1 d=0.00951391 t=32011
zì jié 	字节	c=2 d=8.6323e-06 t=32011
zì jǐ 	自己	c=55 d=0.712498 t=32011
zì mǔ 	字母	c=3 d=0.0270518 t=32011
zì qǔ 	自取	c=1 d=1 t=26552
zì shù 	字数	c=3 d=3.72723e-25 t=32011
zì tǐ 	字体	c=1 d=1.41122e-23 t=32011
zì yóu 	自由	c=2 d=1.40299e-13 t=32011
zì zhǔ 	自主	c=3 d=1.00556e-28 t=32011
zú 	足	c=1 d=1 t=24731
zāng 	脏	c=1 d=1 t=30311
zēng dà 	增大	c=1 d=4.83979e-22 t=32011
zēng jiā 	增加	c=131 d=0.838131 t=32011
zēng qiáng 	增强	c=1 d=1.0596e-34 t=32011
zěn jiā 	怎加	c=1 d=4.57909e-47 t=32011
zěn me 	怎么	c=85 d=1.28254 t=32011
zěn me bàn 	怎么办	c=4 d=2.26734e-13 t=32011
zěn me huí shì 	怎么回事	c=2 d=2.26799e-44 t=32011
zěn me lǐng 	怎么领	c=1 d=7.35822e-39 t=32011
zěn me yàng 	怎么样	c=2 d=9.72228e-48 t=32011
zěn me zuò 	怎么做	c=2 d=6.82852e-36 t=32011
zěn men 	怎们	c=1 d=7.71814e-42 t=32011
zěn yàng 	怎样	c=1 d=7.75815e-44 t=32011
zī chǎn 	资产	c=1 d=7.05625e-46 t=32011
zī liào 	资料	c=6 d=2.59563e-08 t=32011
zī lì 	资历	c=1 d=2.74691e-35 t=32011
zī shēn 	资深	c=3 d=0.0523428 t=32011
zī xún 	咨询	c=1 d=3.37489e-16 t=32011
zī xún shī 	咨询师	c=1 d=1.26991e-17 t=32011
zī yuán 	资源	c=7 d=0.955997 t=32011
zī yuán bāo 	资源包	c=1 d=0.000238772 t=32011
zī yuán wén jiàn 	资源文件	c=1 d=6.0548e-10 t=32011
zū chē 	租车	c=1 d=1.01019e-31 t=32011
zǎ 	咋	c=3 d=0.275271 t=32011
zǎ le 	咋了	c=1 d=1 t=27530
zǎo shuō 	早说	c=1 d=1.30135e-40 t=32011
